"OTU" "Feature_name" "179_108_Diphyes_384_193_S1_L001" "179_109_Apolemia_372_205_S2_L001" "179_110_Vogtia_360_217_S3_L001" "179_111_Forskalia_348_229_S4_L001" "179_112_Forskalia_336_241_S5_L001" "179_113_Chuniphyes_324_253_S6_L001" "179_114_Nanomia_312_265_S7_L001" "179_115_Nanomia_300_277_S8_L001" "179_116_Nanomia_383_194_S9_L001" "179_117_Sphaeronectes_371_206_S10_L001" "179_118_Muggiaea_359_218_S11_L001" "179_119_Muggiaea_347_230_S12_L001" "179_120_Muggiaea_335_242_S13_L001" "179_121_Muggiaea_323_254_S14_L001" "179_122_Nanomia_311_266_S15_L001" "179_123_Diphyes_299_278_S16_L001" "179_124_Nanomia_382_195_S17_L001" "179_125_Nanomia_370_207_S18_L001" "179_126_Nanomia_358_219_S19_L001" "179_127_Sphaeronectes_346_231_S20_L001" "179_128_Sphaeronectes_334_243_S21_L001" "179_129_Sphaeronectes_322_255_S22_L001" "179_130_Sphaeronectes_310_267_S23_L001" "179_131_Sphaeronectes_298_279_S24_L001" "179_132_Sphaeronectes_381_196_S25_L001" "179_133_Nanomia_369_208_S26_L001" "179_134_Sphaeronectes_357_220_S27_L001" "179_135_Sphaeronectes_345_232_S28_L001" "179_136_Sphaeronectes_333_244_S29_L001" "179_137_Diphyes_321_256_S30_L001" "179_138_Diphyes_309_268_S31_L001" "179_139_Nanomia_297_280_S32_L001" "179_140_Nanomia_380_197_S33_L001" "179_141_Nanomia_368_209_S34_L001" "179_142_Muggiaea_356_221_S35_L001" "179_143_Nanomia_344_233_S36_L001" "179_159_Physalia_332_245_S37_L001" "179_160_Physalia_320_257_S38_L001" "179_162_Physalia_308_269_S39_L001" "179_165_Physalia_296_281_S40_L001" "179_166_Physalia_379_198_S41_L001" "179_167_Physalia_367_210_S42_L001" "179_169_Physalia_355_222_S43_L001" "179_170_Physalia_343_234_S44_L001" "179_171_Physalia_331_246_S45_L001"
"Eukaryota_Alveolata_Ciliophora_Intramacronucleata_Oligohymenophorea_Peritrichia_Vorticellidae_Vorticella__100_151_91.38__NA_NA_NA_NA" "71d2e25a87f0f32c42dadb5c41e4d0c2" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "18"
"Eukaryota_Fungi_Dikarya_Ascomycota_Pezizomycotina_Eurotiomycetes_Chaetothyriomycetidae_Chaetothyriales_Herpotrichiellaceae_Exophiala__100_163_73.42_NA_NA_NA" "f10c495d5ddce12972a01e52585dd4d9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "16" "0"
"Eukaryota_Fungi_Chytridiomycota_environmental samples__96.95_164_90.16______NA_NA_NA_NA" "abb93c1179903b574234abcadd86badc" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "16" "0"
"Eukaryota__98.77_162_91.13_________NA_NA_NA_NA" "9716d96dcf1c04f4352903fed629a366" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "16"
"Eukaryota_Fungi_Chytridiomycota_environmental samples_uncultured Chytridiomycota__100_164_91.34_____NA_NA_NA_NA" "1d04b9fc63623c17778fe7561030f1d8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "16" "0"
"Eukaryota_Cryptophyta_Cryptomonadales_Cryptomonadaceae_Cryptomonas__100_165_73.00_____NA_NA_NA_NA" "dead5f117a55fc07663166226835af93" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "15"
"Eukaryota__90.85_164_86.24_________NA_NA_NA_NA" "b6f5892d23fd972b7815f9e08c4484f5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "15"
"Eukaryota__97.59_166_89.78_________NA_NA_NA_NA" "27f7bb862bbd63ec7244731335ad66ab" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "15" "0"
"Eukaryota__97.62_168_89.90_________NA_NA_NA_NA" "631026b9daddc279ccab63c94d96ac66" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "14" "0"
"Eukaryota__99.38_162_91.44_________NA_NA_NA_NA" "94414b08b25bdb26d0fdc1104166a889" "0" "0" "13" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__97.02_168_87.54_________NA_NA_NA_NA" "65442d527c7d6a057b607eae109388af" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13" "0"
"Eukaryota_Stramenopiles_Bacillariophyta_Bacillariophyceae_Bacillariophycidae_Cymbellales_Gomphonemataceae_Gomphonema__100_167_73.39__NA_NA_NA_NA" "1c216718b170e5920478d861bddb0e12" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13" "0"
"Eukaryota_Rhizaria_Cercozoa_Plasmodiophorida__100_168_88.82______NA_NA_NA_NA" "f57ceee9792bad67d3f8e83046cb1d83" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "0"
"Eukaryota_Fungi_Dikarya_Ascomycota_Saccharomycotina_Saccharomycetes_Saccharomycetales__99.39_165_91.48___NA_NA_NA_NA" "e5050e3c3f40a243e0ce56b1e8224d36" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "0"
"Eukaryota__93.49_169_87.88_________NA_NA_NA_NA" "2224d982ae1b16a8c53ffaf81e67df5f" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12"
"Eukaryota__96.25_160_88.70_________NA_NA_NA_NA" "fd59f76e75c8c97f4e0d541ffb4ff428" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "0"
"Eukaryota__100_168_91.64_________NA_NA_NA_NA" "aacc0217400b4d75dfbbd59d4ff0ca30" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11"
"Eukaryota_Fungi__98.18_165_90.45________NA_NA_NA_NA" "75975294de2fa8f89deb491649183cd7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "0"
"Eukaryota__100_167_91.19_________NA_NA_NA_NA" "a85492d704d6458334c1283e8f5ef942" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10" "0"
"Eukaryota_Stramenopiles_Bacillariophyta_Bacillariophyceae_Bacillariophycidae_Cymbellales_Gomphonemataceae_Gomphonema__100_167_73.39__NA_NA_NA_NA" "2e46dfa9f82e147883bd5be37c4663e0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10" "0"
"Eukaryota_Rhizaria_Cercozoa__99.42_171_72.47_______NA_NA_NA_NA" "2ccbb2950e313715df94a99ad5de4996" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10"
"Eukaryota_Viridiplantae_Chlorophyta_Ulvophyceae_Ulotrichales_Ulotrichaceae_Ulothrix_Ulothrix zonata__100_164_91.78__NA_NA_NA_NA" "dae17defa328592402191de6bd54b573" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9"
"Eukaryota_environmental samples_uncultured eukaryote__99.38_160_90.69_______NA_NA_NA_NA" "2c759cfb7b5a5cd5b6caf6467d24b9bc" "0" "0" "9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Fungi_Dikarya_Ascomycota_Pezizomycotina_Eurotiomycetes_Chaetothyriomycetidae_Chaetothyriales_Herpotrichiellaceae_Exophiala__100_163_73.42_NA_NA_NA" "fde0f13085ebc2891c9279126238a1cb" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "8" "0"
"Eukaryota_Rhizaria_Cercozoa_Plasmodiophorida__100_168_88.82______NA_NA_NA_NA" "d91d5366b5d5e028149843dd20ad07a8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "8" "0"
"Eukaryota_Fungi_Dikarya_Ascomycota_Saccharomycotina_Saccharomycetes_Saccharomycetales__99.39_165_91.48___NA_NA_NA_NA" "57d980d7f3446d45caee57d3d0275770" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "8" "0"
"Eukaryota_Alveolata_Ciliophora_Intramacronucleata_Phyllopharyngea__97.55_163_70.10_____NA_NA_NA_NA" "7bcfceaab6f99f7f51e55c5816f7d428" "0" "0" "7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__98.14_161_90.51_________NA_NA_NA_NA" "12bcd12994d0e1ff8872cdb650b4f4c4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7"
"Eukaryota__98.74_159_91.08_________NA_NA_NA_NA" "b79f4b6b0a3686cc374c6b3bf127fbb4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6" "0"
"Eukaryota__94.44_54_85.19_________NA_NA_NA_NA" "24a885880bdb47bd785b6f59e876f897" "0" "0" "6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__92.64_163_84.24_________NA_NA_NA_NA" "ff8c58d93311293ea1715f432fba4bb9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0"
"Eukaryota_environmental samples_uncultured eukaryote__100_161_91.72_______NA_NA_NA_NA" "e3a13a59031b76714bf30cf7c5ef07c2" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__94.71_170_88.31_________NA_NA_NA_NA" "b845f3a69367fd5c86cc8de3e2f0b7b1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0"
"Eukaryota_Rhizaria_Cercozoa__91.95_174_85.86_______NA_NA_NA_NA" "9ce769d92ea2040975c11df72ae98293" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0"
"Eukaryota__93.9_164_87.91_________NA_NA_NA_NA" "86a7fee563e39636fe4cf322ce376387" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0"
"Eukaryota_Alveolata_Ciliophora_Intramacronucleata_Oligohymenophorea_Scuticociliatia_Philasterida_Philasteridae__97.55_163_72.18__NA_NA_NA_NA" "37b97213bfab863d89f50ce38c5db551" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0"
"Eukaryota_Viridiplantae_Chlorophyta__98.8_166_72.61_______NA_NA_NA_NA" "a62b6926cb7481875dd1ab943cbb48c0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0" "0"
"Eukaryota__92.5_80_88.13_________NA_NA_NA_NA" "76e9ed81f7cf42744f6326f11f111173" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3" "0"
"Eukaryota_Stramenopiles__94.64_168_70.35________NA_NA_NA_NA" "7273045b44fbab165ba9ef4b49cbef2b" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3" "0"
"Eukaryota__95.15_165_88.86_________NA_NA_NA_NA" "6213484249f6fbe29588da469c41e73d" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3" "0" "0"
"Eukaryota__99.39_164_91.47_________NA_NA_NA_NA" "235cf9452f87d9961269cf36e91f9874" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__96.10_132_86.81_________NA_NA_NA_NA" "e50460097fffc66966a2b96908e3b3b9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2" "0"
"Eukaryota__94.61_167_87.79_________NA_NA_NA_NA" "a2d324bc4acfebd82b339cd33ac1c648" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2"
"Eukaryota__89.09_165_87.61_________NA_NA_NA_NA" "55a721185f4ef33cde8429f9955a6c60" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2"
