"OTU" "Feature_name" "261_108_Diphyes_384_193_S1_L001" "261_109_Apolemia_372_205_S2_L001" "261_110_Vogtia_360_217_S3_L001" "261_111_Forskalia_348_229_S4_L001" "261_112_Forskalia_336_241_S5_L001" "261_113_Chuniphyes_324_253_S6_L001" "261_114_Nanomia_312_265_S7_L001" "261_115_Nanomia_300_277_S8_L001" "261_116_Nanomia_383_194_S9_L001" "261_117_Sphaeronectes_371_206_S10_L001" "261_118_Muggiaea_359_218_S11_L001" "261_119_Muggiaea_347_230_S12_L001" "261_120_Muggiaea_335_242_S13_L001" "261_121_Muggiaea_323_254_S14_L001" "261_122_Nanomia_311_266_S15_L001" "261_123_Diphyes_299_278_S16_L001" "261_124_Nanomia_382_195_S17_L001" "261_125_Nanomia_370_207_S18_L001" "261_126_Nanomia_358_219_S19_L001" "261_127_Sphaeronectes_346_231_S20_L001" "261_128_Sphaeronectes_334_243_S21_L001" "261_129_Sphaeronectes_322_255_S22_L001" "261_130_Sphaeronectes_310_267_S23_L001" "261_131_Sphaeronectes_298_279_S24_L001" "261_132_Sphaeronectes_381_196_S25_L001" "261_133_Nanomia_369_208_S26_L001" "261_134_Sphaeronectes_357_220_S27_L001" "261_135_Sphaeronectes_345_232_S28_L001" "261_136_Sphaeronectes_333_244_S29_L001" "261_137_Diphyes_321_256_S30_L001" "261_138_Diphyes_309_268_S31_L001" "261_139_Nanomia_297_280_S32_L001" "261_140_Nanomia_380_197_S33_L001" "261_141_Nanomia_368_209_S34_L001" "261_142_Muggiaea_356_221_S35_L001" "261_143_Nanomia_344_233_S36_L001" "261_159_Physalia_332_245_S37_L001" "261_160_Physalia_320_257_S38_L001" "261_162_Physalia_308_269_S39_L001" "261_165_Physalia_296_281_S40_L001" "261_166_Physalia_379_198_S41_L001" "261_167_Physalia_367_210_S42_L001" "261_169_Physalia_355_222_S43_L001" "261_170_Physalia_343_234_S44_L001" "261_171_Physalia_331_246_S45_L001"
"Eukaryota_Alveolata__92.06_189_86.64______NA_NA_NA_NA" "f85df35c8a01aacc6b36831aa52712a7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "78" "104" "67"
"Eukaryota_Metazoa_Chordata_Craniata__100_194_92.09____NA_NA_NA_NA" "0bfad0cbb9323b10755f665860bce882" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "216"
"Eukaryota_Alveolata_Ciliophora_Intramacronucleata_Oligohymenophorea_Hymenostomatida_Tetrahymenina__98.13_214_90.91_NA_NA_NA_NA" "985d8fd8c6f0b3bdb740a57f23ca778b" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "205" "0" "0"
"Eukaryota_Alveolata_Ciliophora_Intramacronucleata_Oligohymenophorea_Peritrichia_Vorticellidae_Carchesium_Carchesium polypinum__100_181_ 73.45_NA_NA" "7974cb903621f8cb10b675c72155480b" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "26" "119" "0"
"Eukaryota_Alveolata_Ciliophora_Intramacronucleata__92.11_190_85.64____NA_NA_NA_NA" "e232af60e3d0ac2629d38799c8595bde" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "107" "0"
"Eukaryota_Metazoa_Platyhelminthes_Trematoda_Digenea__97.45_196_89.91___NA_NA_NA_NA" "e4c690000961ac6ef86c1115293fbb6d" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "102" "0"
"Eukaryota_Metazoa_Platyhelminthes_Trematoda_Digenea__97.95_195_90.19___NA_NA_NA_NA" "85374734982cd42db42756aa5ecff3ad" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "100" "0"
"Eukaryota_Stramenopiles_Bacillariophyta_Coscinodiscophyceae_Thalassiosirophycidae_Thalassiosirales__100_195_92.10__NA_NA_NA_NA" "6b65d35fbed4ebcd45eede4ecb1590ab" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2" "0" "65"
"Eukaryota_Alveolata_Ciliophora_Intramacronucleata_Phyllopharyngea__89.8_196_85.04___NA_NA_NA_NA" "7f390933ade5f068282f8aa870d4eddf" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "60" "0"
"Eukaryota_Fungi_Dikarya_Basidiomycota_Ustilaginomycotina_Malasseziomycetes_Malasseziales_Malasseziaceae_Malassezia__99.48_194_ 73.34_NA_NA" "557551b103251dbb0c9f23da405df2a2" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "45"
"Eukaryota_Alveolata_Ciliophora__90.26_195_86.01_____NA_NA_NA_NA" "872a1a39096ba12825b5970da166f865" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "44" "0"
"Eukaryota_Stramenopiles_Bacillariophyta_Coscinodiscophyceae_Thalassiosirophycidae_Thalassiosirales__100_194_92.09__NA_NA_NA_NA" "5e8af3dc7e8d7b9e7beb687cceeb67ca" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "39"
"Eukaryota_Alveolata_Ciliophora_Intramacronucleata_Oligohymenophorea_Scuticociliatia_Philasterida__98.14_215_90.49_NA_NA_NA_NA" "103395f2496609e6065c60154b6d83ec" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "39"
"Eukaryota_Alveolata_Ciliophora_Intramacronucleata_Oligohymenophorea_Scuticociliatia_Philasterida__97.95_195_90.12_NA_NA_NA_NA" "e3e5a7c2d3c2ee5c8530315bbfad6802" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "36"
"Eukaryota_Alveolata_Ciliophora_Intramacronucleata_Oligohymenophorea_Peniculida__100_196_90.19__NA_NA_NA_NA" "c3547cfe17a114ad758133d08e83904c" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "36"
"Eukaryota__92.71_192_86.80_______NA_NA_NA_NA" "c4d0168b9041a1d4057a54d08fa18ba8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "33" "0"
"Eukaryota_Alveolata_Dinophyceae__88.78_196_84.23_____NA_NA_NA_NA" "1b827c34f5b7cd23bef6fb83561cc855" "0" "0" "27" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Alveolata_Ciliophora_Intramacronucleata__98.97_195_70.77____NA_NA_NA_NA" "eee008892012db0d10b4eda2d91f45fd" "0" "0" "17" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9" "0" "0"
"Eukaryota_Cryptophyta_Cryptomonadales_Cryptomonadaceae_Cryptomonas__99.48_194_91.54___NA_NA_NA_NA" "9d1d4b5d455dab18ec2a64b33514842b" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "25"
"Eukaryota__94.44_54_86.92_______NA_NA_NA_NA" "7f46429db32c0b042994536812024eac" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "25" "0"
"Eukaryota_Metazoa_Cnidaria_Myxozoa_Myxosporea_Bivalvulida__98.95_190_86.96__NA_NA_NA_NA" "1673d37b967bc03bc461ccce42fcca20" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "24"
"Eukaryota_Amoebozoa_Discosea_Flabellinia_Vannellidae__95.63_206_71.34___NA_NA_NA_NA" "57bef94d1115c5043ff9797f4fabb032" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "15"
"Eukaryota_Viridiplantae_Chlorophyta_Ulvophyceae__99.47_189_73.29____NA_NA_NA_NA" "ec79873ce3a4ba82fa2632d68d61283f" "0" "0" "14" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Alveolata_Ciliophora__90.31_196_85.84_____NA_NA_NA_NA" "bf3eeda689e723e74be0995eedaad5d1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "14"
"Eukaryota_Fungi_Blastocladiomycota_Blastocladiomycetes_Blastocladiales__96.39_194_71.97___NA_NA_NA_NA" "42a2e462a45f66353d8ca6c699faccf6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13" "0"
"Eukaryota__87.26_212_84.08_______NA_NA_NA_NA" "96dcd83ea602c47850454cd58748d478" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6" "0"
